"DataMessageGUID","SensorID","Sensor Name","Date","Value"
"867dab3d-c0f1-4938-b22a-43e720146491","465893","Temperature - 465893","19-11-23 09:03","27.2"
"ac9ec906-20f9-4c8f-9e7d-72c8c9a76c1e","465893","Temperature - 465893","19-11-23 08:53","27.1"
"ce6fd19b-ed36-47a9-8bff-58c8e855e5c4","465893","Temperature - 465893","19-11-23 08:43","27.1"
"06c820f3-3e62-46d9-9933-0c9ac2d28a77","465893","Temperature - 465893","19-11-23 08:33","27"
"bcea791c-d42c-4416-a2eb-352a2d24ea29","465893","Temperature - 465893","19-11-23 08:23","27"
"7e626551-5481-4f4f-b47f-1f6e91cf7afa","465893","Temperature - 465893","19-11-23 08:13","27"
"1856f3be-b2c8-4c05-8885-b17553d5471b","465893","Temperature - 465893","19-11-23 08:03","26.9"
"4046e160-590d-45cc-b08d-c77b3d6fad6a","465893","Temperature - 465893","19-11-23 07:53","26.9"
"8459d5c1-6485-4298-85cd-9d93525d9e9c","465893","Temperature - 465893","19-11-23 07:43","26.9"
"02cea764-0540-4b17-95d4-67c7bbc2030e","465893","Temperature - 465893","19-11-23 07:33","26.9"
"48e867c6-a732-44db-a319-316239ec0f0f","465893","Temperature - 465893","19-11-23 07:23","26.9"
"66cfd27f-133c-47aa-8807-b2daaa190b4e","465893","Temperature - 465893","19-11-23 07:13","26.9"
"c637cc1c-56a5-4c1d-9880-b0d6d5de8fe8","465893","Temperature - 465893","19-11-23 07:03","26.9"
"ffb05d55-bb97-4d09-9ca6-30ea245ecf0c","465893","Temperature - 465893","19-11-23 06:53","26.9"
"5c45f5ff-fd14-43b1-97df-b184bdd2ce56","465893","Temperature - 465893","19-11-23 06:43","26.9"
"2fad0a1e-7d67-46fd-a978-e03da02ef2e9","465893","Temperature - 465893","19-11-23 06:33","26.9"
"7dacf740-6e47-4ff8-80af-ecb75742c837","465893","Temperature - 465893","19-11-23 06:23","26.9"
"827840a5-27ce-42d8-9ab7-8ea935b2a21a","465893","Temperature - 465893","19-11-23 06:13","26.9"
"6e93742b-56c8-4c2b-b703-62d1a3be1057","465893","Temperature - 465893","19-11-23 06:03","26.9"
"e60eca0c-8e67-4bb3-a055-c52a3d46b61d","465893","Temperature - 465893","19-11-23 05:53","26.9"
"5bfdf4e6-81eb-4e77-b3ec-ec8b66ed4165","465893","Temperature - 465893","19-11-23 05:43","26.9"
"87933fe4-dd22-4e8b-8520-ac9ee2a28e6b","465893","Temperature - 465893","19-11-23 05:33","26.9"
"19425167-22c8-4653-89cc-700547eb8d13","465893","Temperature - 465893","19-11-23 05:23","26.9"
"603a6a46-cfcd-433e-8c4d-dc0dd5f24163","465893","Temperature - 465893","19-11-23 05:13","26.9"
"22579212-214a-4110-aa97-0dc2947dc5a5","465893","Temperature - 465893","19-11-23 05:03","26.9"
"214f125f-8968-4580-a151-bd43f02ca043","465893","Temperature - 465893","19-11-23 04:53","26.9"
"be55f610-0dd2-443b-99de-980d2682c0db","465893","Temperature - 465893","19-11-23 04:43","26.9"
"1269dae3-a72a-47d0-ae2f-b8497dd4ccb2","465893","Temperature - 465893","19-11-23 04:33","26.9"
"6789be97-f2c7-41c6-941b-10fd51674a42","465893","Temperature - 465893","19-11-23 04:23","26.9"
"79eac313-6325-4dd8-b1bb-925298d8afce","465893","Temperature - 465893","19-11-23 04:13","26.9"
"460c13c1-3854-4996-8be4-45557040ebef","465893","Temperature - 465893","19-11-23 04:03","26.9"
"d223a951-8dfb-43db-8f46-62101e4df831","465893","Temperature - 465893","19-11-23 03:53","26.9"
"379765c8-595e-4144-85b1-ea856feb3876","465893","Temperature - 465893","19-11-23 03:43","26.9"
"f4223c92-7922-47a3-a582-9f902e324cb5","465893","Temperature - 465893","19-11-23 03:33","26.9"
"7e8f6549-3a46-4c42-ad90-57d7a3e63f7e","465893","Temperature - 465893","19-11-23 03:23","26.9"
"49cb2bbd-c6e6-458d-a069-49423ba8f543","465893","Temperature - 465893","19-11-23 03:13","26.9"
"90bb32f5-eb90-4dc7-9f62-93b1385279a2","465893","Temperature - 465893","19-11-23 03:03","26.9"
"05afaba1-81b0-403e-8b6d-3aad69d2be2c","465893","Temperature - 465893","19-11-23 02:53","26.9"
"98690991-b69c-4c89-a5f2-51c22e3ea72e","465893","Temperature - 465893","19-11-23 02:43","26.9"
"e08a4c83-fc3a-4a01-ace8-bb817d41ab20","465893","Temperature - 465893","19-11-23 02:33","26.9"
"43f0b030-196b-43ac-9f6a-093f9bb5b373","465893","Temperature - 465893","19-11-23 02:23","26.9"
"98039401-d237-4680-b925-16382134eeee","465893","Temperature - 465893","19-11-23 02:13","26.9"
"25e73a90-03b0-4d89-8cd8-4cece44ab750","465893","Temperature - 465893","19-11-23 02:03","26.9"
"73724d47-f0dc-4695-bbc3-60abc6f7802a","465893","Temperature - 465893","19-11-23 01:53","26.9"
"5be7f338-3446-4cb0-929c-32d32e42bbb0","465893","Temperature - 465893","19-11-23 01:43","26.9"
"aca7678a-81f6-4363-bb65-d15ddf445a6c","465893","Temperature - 465893","19-11-23 01:33","26.9"
"3b54e7bc-845c-42bf-81d9-ce9be6e5df67","465893","Temperature - 465893","19-11-23 01:23","26.9"
"a833a889-7038-4ca0-8c3d-34c4013af5f4","465893","Temperature - 465893","19-11-23 01:13","26.9"
"0e157ead-bb18-4578-973b-d34b3310df08","465893","Temperature - 465893","19-11-23 01:03","26.9"
"cc8ba3aa-8a96-472e-82cb-c6a26d9d5832","465893","Temperature - 465893","19-11-23 00:53","26.9"
"62750fef-8a51-409d-a777-d153be8421c5","465893","Temperature - 465893","19-11-23 00:43","26.9"
"d56178bc-beda-4f42-8043-eaa8081715f3","465893","Temperature - 465893","19-11-23 00:33","26.9"
"5632a16a-8f3e-4e70-a50f-4b28822e1131","465893","Temperature - 465893","19-11-23 00:23","26.9"
"0a68db5d-528e-42e4-a20a-02deacb2361c","465893","Temperature - 465893","19-11-23 00:13","26.9"
"1d586ef0-f4c9-4dfa-8870-ee7fb57a5cec","465893","Temperature - 465893","19-11-23 00:03","26.9"
"df9fbd19-6fec-4493-88b0-a156499c4adf","465893","Temperature - 465893","19-11-22 23:53","26.9"
"6b9074ff-bfc3-4b7a-83f9-b36849e6b838","465893","Temperature - 465893","19-11-22 23:43","26.9"
"2a6848a9-fd18-47ec-a5e2-59f0ee34c897","465893","Temperature - 465893","19-11-22 23:33","26.9"
