"DataMessageGUID","SensorID","Sensor Name","Date","Formatted Value"
"9ebef6b8-b9f4-4259-88bf-e6c3621a9954","465974","Humidity - 465974","19-11-19 16:13","26.29% @ 28.4° C"
"861b7ded-b3ba-4ff9-b9e2-4a5c9d7221bf","465974","Humidity - 465974","19-11-19 16:03","26.38% @ 28.3° C"
"b5d4e86c-fb5f-48d8-826f-ba1c1e6edd07","465974","Humidity - 465974","19-11-19 15:53","26.2% @ 28.4° C"
"edcee915-3833-412b-a944-be309b36feb9","465974","Humidity - 465974","19-11-19 15:43","26.34% @ 28.4° C"
"200ffcb9-8a77-4d49-9e1f-4689df0c4546","465974","Humidity - 465974","19-11-19 15:33","26.35% @ 28.4° C"
"03df27ae-73c0-4f77-a381-a8b5ee6c4d1b","465974","Humidity - 465974","19-11-19 15:23","26.62% @ 28.5° C"
"e883a70a-2b48-4aee-a829-8baae3d13661","465974","Humidity - 465974","19-11-19 15:13","26.97% @ 28.5° C"
"8377f1e2-5fb6-43a8-8602-6be281ad4b9a","465974","Humidity - 465974","19-11-19 15:03","27.12% @ 28.6° C"
"ad2a1c3d-2595-4dc1-a0b5-357c2c924517","465974","Humidity - 465974","19-11-19 14:53","28.28% @ 28.9° C"
"4292084b-9934-4774-8fea-c3ead9afeadc","465974","Humidity - 465974","19-11-19 14:43","27.22% @ 28.9° C"
"20762255-2336-438b-bbb3-521f89d0ae1f","465974","Humidity - 465974","19-11-19 14:33","26.79% @ 29° C"
"0be07757-65c0-4c30-992b-1a63e0f1f11c","465974","Humidity - 465974","19-11-19 14:23","26.68% @ 29° C"
"44a60527-ffa6-417f-8770-aae9b0e06598","465974","Humidity - 465974","19-11-19 14:13","26.26% @ 29° C"
"10c20d1f-5738-47d4-b475-8923306cdae4","465974","Humidity - 465974","19-11-19 14:03","26.18% @ 29° C"
"bb7c89d0-d5d8-4604-a94d-48f3dc234b85","465974","Humidity - 465974","19-11-19 13:53","26.9% @ 29.1° C"
"374e1848-b15c-4d48-ba41-4e92fe674fc0","465974","Humidity - 465974","19-11-19 13:43","26.25% @ 29.1° C"
"60386123-de5a-4c70-bada-0668a16c6cc4","465974","Humidity - 465974","19-11-19 13:33","25.92% @ 29.1° C"
"6f212e61-be96-4488-b7f6-155e52cde796","465974","Humidity - 465974","19-11-19 13:23","26.12% @ 29.2° C"
"b127100b-fcba-4e34-9d42-47d5d9e492ef","465974","Humidity - 465974","19-11-19 13:13","25.21% @ 29.3° C"
"75aff970-7111-4d4e-8f0c-ebe56af3ea86","465974","Humidity - 465974","19-11-19 13:03","24.79% @ 29.3° C"
"0af4e5cc-17ab-4f8a-bbdb-d6185b20d0a0","465974","Humidity - 465974","19-11-19 12:53","24.81% @ 29.3° C"
"797c5fe7-cf8e-4b68-b63a-22e3196cd297","465974","Humidity - 465974","19-11-19 12:43","25.06% @ 29.3° C"
"c3f2d678-cab9-466a-b0a7-4e6b3b27ca3c","465974","Humidity - 465974","19-11-19 12:33","25.65% @ 29.4° C"
"4640007f-f143-47d4-bfcd-5780ca4dc771","465974","Humidity - 465974","19-11-19 12:23","24.96% @ 29.4° C"
"cb6924e7-edc8-46d9-8cce-258cf5937182","465974","Humidity - 465974","19-11-19 12:13","25.96% @ 29.4° C"
"9f25151e-39a7-4259-a691-eaa15815b148","465974","Humidity - 465974","19-11-19 12:03","26.5% @ 29.3° C"
"778dddd3-0b69-41e5-a1b4-535ee1b41d05","465974","Humidity - 465974","19-11-19 11:53","26.65% @ 29.3° C"
"cfd92a7e-71b2-473c-913b-86ffdd4de619","465974","Humidity - 465974","19-11-19 11:43","26.89% @ 29.3° C"
"e2e0d191-8101-477b-a0f1-4a4d32663a42","465974","Humidity - 465974","19-11-19 11:33","27.11% @ 29.4° C"
"33cef851-7588-4b54-80d2-a0e4526646ac","465974","Humidity - 465974","19-11-19 11:23","27.5% @ 29.3° C"
"357256e1-3142-409d-966f-e4c8c47eb609","465974","Humidity - 465974","19-11-19 11:13","27.68% @ 29.3° C"
"3154ca6f-d6f3-448e-b473-09f3e4f8ba65","465974","Humidity - 465974","19-11-19 11:03","28.81% @ 29.4° C"
"6ded5cbf-2820-409e-947c-f064e3a592fd","465974","Humidity - 465974","19-11-19 10:53","29.36% @ 29.3° C"
"da423fd4-1697-40eb-90e9-63afa375dd2c","465974","Humidity - 465974","19-11-19 10:43","29.29% @ 29.4° C"
"bd059cce-80ff-4442-8bbf-a787bd4c1b19","465974","Humidity - 465974","19-11-19 10:33","28.26% @ 29.2° C"
"311a9294-8a8e-4eb0-8885-c99200c98124","465974","Humidity - 465974","19-11-19 10:23","28.42% @ 29.1° C"
"ddc11c1c-9743-4c39-9f9c-640c5d424aca","465974","Humidity - 465974","19-11-19 10:13","29.34% @ 28.9° C"
"0bd8b745-c154-46ab-bfa4-dab82a1ee012","465974","Humidity - 465974","19-11-19 10:03","30.44% @ 28.7° C"
"c1b85eec-550f-4f8a-8093-aaffbfe88dc8","465974","Humidity - 465974","19-11-19 09:53","30.31% @ 28.2° C"
"bc5c30dd-19a9-44dc-b526-36de9d3ade50","465974","Humidity - 465974","19-11-19 09:43","30.07% @ 27.7° C"
"d5eeee6c-6755-49fd-8608-7cecafe710fb","465974","Humidity - 465974","19-11-19 09:33","30.29% @ 27.5° C"
"1e553ca2-0666-49b5-8ced-7c785fbc9921","465974","Humidity - 465974","19-11-19 09:23","30.05% @ 27.4° C"
"7a614833-2888-4860-8820-0ed80959e408","465974","Humidity - 465974","19-11-19 09:13","29.76% @ 27.1° C"
